wine,year,winery,price,bottle,type_wine,type_wine_details,grapes,num_varieties,type_agriculture,region,region_gi,alcohol_content,tasting_notes,customer_reviews,customer_reviews_number,parker_score,parker_score_num,penin_score,image,url
Lagar de Cervera 2020,2020,Lagar de Cervera,14.45,0.75,White,White,Albariño,Varietal,Conventional,Galicia,Rías Baixas,12.5,,4.3,9.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/ldcer20_anv800.png,https://www.vinissimus.com/en/wine/lagar-de-cervera/
Pedalier Tempranillo 2014,2014,Family Owned Wineries,12.65,0.75,Red,Red,Tempranillo,Varietal,Conventional,Castilla y León,Castile and León,13.5,,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/pedte14_anv800.png,https://www.vinissimus.com/en/wine/pedalier-tempranillo/
Berdié Reserva Brut Fetish,,Berdié Romagosa,17.05,,Sparkling,Cava,Monastrell,Blend,Conventional,Cataluña,DO Cava,11.5,,3.0,1.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/berro10_anv800.png,https://www.vinissimus.com/en/cava/berdie-reserva-brut-fetish/
Berdié Reserva Brut Fetish,,Berdié Romagosa,17.05,,Sparkling,Cava,Garnacha,Blend,Conventional,Cataluña,DO Cava,11.5,,3.0,1.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/berro10_anv800.png,https://www.vinissimus.com/en/cava/berdie-reserva-brut-fetish/
Altos de Torona Brut Nature,,Bodega Altos de Torona,20.5,0.75,Sparkling,Cava,Albariño,Varietal,Conventional,Galicia,Rías Baixas,13.0,,4.7,3.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/atrnbtn_anv800.png,https://www.vinissimus.com/en/cava/altos-de-torona-espumoso/
Tumba del Rey Moro 2020,2020,Comando G Viticultores,182.6,0.75,Red,Red,Garnacha,Varietal,Conventional,Madrid,Vinos de Madrid,14.0,,0.0,0.0,99,99.0,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/tumb20p_anv800_1675682518.png,https://www.vinissimus.com/en/wine/la-tumba-del-rey-moro/
Pardevalles Gamonal 2018,2018,Viñedos y Bodega Pardevalles,16.7,0.75,Red,Red,Prieto Picudo,Varietal,Conventional,Castilla y León,Tierra de León,14.0,,5.0,1.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/gamon18_anv800.png,https://www.vinissimus.com/en/wine/pardevalles-gamonal/
Rolland & Galarreta Rioja 2014,2014,R&G Rolland Galarreta,19.8,0.75,Red,Red,Tempranillo,Varietal,Conventional,La Rioja,Rioja,14.0,,5.0,4.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/ragri14_anv800.png,https://www.vinissimus.com/en/wine/rolland-galarreta-rioja/
Torremilanos Reserva 2015,2015,Finca Torremilanos,32.3,0.75,Red,Red,Tempranillo,Varietal,Organic,Castilla y León,Ribera del Duero,14.0,,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/tmlns15_anv800.png,https://www.vinissimus.com/en/wine/torremilanos-reserva/
As Covas Tinto 2018,2018,Bodegas y Viñedos Rodrigo Méndez,42.95,0.75,Red,Red,Pinot Noir,Varietal,Conventional,Wines without GI,Wines without GI,12.5,,4.0,1.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/acvtt18_anv800.png,https://www.vinissimus.com/en/wine/as-covas-tinto/
Señorío de los Baldíos Crianza 2014,2014,Bodegas y Viñedos García de Aranda,17.05,0.75,Red,Red,Tempranillo,Varietal,Conventional,Castilla y León,Ribera del Duero,13.5,,4.0,3.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/balcr14_anv800.png,https://www.vinissimus.com/en/wine/senorio-de-los-baldios-crianza/
Martina Negre 2021,2021,Celler Sabaté,13.8,,Red,Red,Cariñena,Varietal,Conventional,Cataluña,Priorat,14.5,,4.0,6.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/mrtnn21_anv800.png,https://www.vinissimus.com/en/wine/martina-negre/
Spanish White Guerrilla Chardonnay 2017,2017,Castillo de Maetierra,11.0,0.75,White,White,Chardonnay,Varietal,Conventional,La Rioja,Valles de Sadacia,12.0,,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/swgch17_anv800.png,https://www.vinissimus.com/en/wine/spanish-white-guerrilla-chardonnay/
MM Selección Especial Brut,,Marqués de Monistrol,9.95,,Sparkling,Cava,Macabeo,Blend,Conventional,Cataluña,DO Cava,11.5,,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/mmseb14_anv800.png,https://www.vinissimus.com/en/cava/mm-seleccion-especial-brut/
MM Selección Especial Brut,,Marqués de Monistrol,9.95,,Sparkling,Cava,Xarel·lo,Blend,Conventional,Cataluña,DO Cava,11.5,,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/mmseb14_anv800.png,https://www.vinissimus.com/en/cava/mm-seleccion-especial-brut/
MM Selección Especial Brut,,Marqués de Monistrol,9.95,,Sparkling,Cava,Parellada,Blend,Conventional,Cataluña,DO Cava,11.5,,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/mmseb14_anv800.png,https://www.vinissimus.com/en/cava/mm-seleccion-especial-brut/
Beso de Vino Old Vine Garnacha 2020,2020,Grandes Vinos,9.0,0.75,Red,Red,Garnacha,Varietal,Conventional,Cataluña,Carignan,14.0,,2.0,1.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/bsovg20_anv800.png,https://www.vinissimus.com/en/wine/beso-de-vino-old-vine-garnacha/
Albamar O Esteiro Espadeiro 2019,2019,Bodegas Albamar,37.7,,Red,Red,Espadeiro,Varietal,Conventional,Galicia,Rías Baixas,11.0,,0.0,0.0,94,94.0,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/afese19_anv800.png,https://www.vinissimus.com/en/wine/albamar-finca-o-esteiro-espadeiro/
Viñas del Vero Clarión 2016,2016,Viñas del Vero,22.1,0.75,White,White,Gewürztraminer,Blend,Conventional,Aragón,Somontano,13.5,,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/veroc16_anv800.png,https://www.vinissimus.com/en/wine/vinas-del-vero-clarion/
Viñas del Vero Clarión 2016,2016,Viñas del Vero,22.1,0.75,White,White,Chardonnay,Blend,Conventional,Aragón,Somontano,13.5,,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/veroc16_anv800.png,https://www.vinissimus.com/en/wine/vinas-del-vero-clarion/
Beso de Vino Garnacha Blanca 2020,2020,Grandes Vinos,8.9,,White,White,Macabeo,Blend,Conventional,Cataluña,Carignan,13.0,,4.0,1.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/bsgab20_anv800.png,https://www.vinissimus.com/en/wine/beso-de-vino-macabeo-chardonnay/
Beso de Vino Garnacha Blanca 2020,2020,Grandes Vinos,8.9,,White,White,Chardonnay,Blend,Conventional,Cataluña,Carignan,13.0,,4.0,1.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/bsgab20_anv800.png,https://www.vinissimus.com/en/wine/beso-de-vino-macabeo-chardonnay/
O Santo Do Mar Tinto 2017,2017,Bodegas y Viñedos Rodrigo Méndez,32.3,0.75,Red,Red,Caiño Tinto,Varietal,Conventional,Wines without GI,Wines without GI,11.5,,0.0,0.0,93,93.0,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/osmat17_anv800.png,https://www.vinissimus.com/en/wine/o-santo-do-mar-tinto/
Gobe Negre 2016,2016,Amics del Gobe,16.0,0.75,Red,Red,Cariñena,Blend,Conventional,Cataluña,Montsant,14.0,,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/goben16_anv800.png,https://www.vinissimus.com/en/wine/gobe-negre/
Gobe Negre 2016,2016,Amics del Gobe,16.0,0.75,Red,Red,Garnacha,Blend,Conventional,Cataluña,Montsant,14.0,,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/goben16_anv800.png,https://www.vinissimus.com/en/wine/gobe-negre/
Can Bas d’Origen P5 Muscat 2018,2018,Can Bas,21.6,0.75,White,White,Muscat Blanc à Petits Grains,Varietal,Conventional,Cataluña,Penedès,12.0,,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/cbp5m18_anv800.png,https://www.vinissimus.com/en/wine/can-bas-dorigen-p5-muscat/
Son Caló Negre 2018,2018,Vinyes i Bodegues Miquel Oliver,13.4,,Red,Red,Callet,Blend,Conventional,Islas Baleares,Pla i Llevant,13.5,,3.0,2.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/scaln18_anv800.png,https://www.vinissimus.com/en/wine/son-calo-negre/
Son Caló Negre 2018,2018,Vinyes i Bodegues Miquel Oliver,13.4,,Red,Red,Fogoneu,Blend,Conventional,Islas Baleares,Pla i Llevant,13.5,,3.0,2.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/scaln18_anv800.png,https://www.vinissimus.com/en/wine/son-calo-negre/
De Muller Garnacha Solera 1926,1926,De Muller,47.0,0.75,Dessert,Natural sweet,Garnacha,Varietal,Conventional,Cataluña,Tarragona,20.0,,5.0,1.0,95,95.0,95.0,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/mgars26_anv800.png,https://www.vinissimus.com/en/wine/de-muller-garnacha-solera/
Microvins Garnatxa Roja 2018,2018,La Vinyeta,23.95,0.75,White,White,Garnacha Roja,Varietal,Conventional,Cataluña,Empordà,14.0,,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/mcgro18_anv800.png,https://www.vinissimus.com/en/wine/microvins-garnatxa-roja/
Número Nueve 2017,2017,Winery Arts,15.35,0.75,Red,Red,Tempranillo,Blend,Conventional,Navarra,Ribera del Queiles,15.0,,4.4,5.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/nnine17_anv800.png,https://www.vinissimus.com/en/wine/numero-nueve/
Número Nueve 2017,2017,Winery Arts,15.35,0.75,Red,Red,Cabernet Franc,Blend,Conventional,Navarra,Ribera del Queiles,15.0,,4.4,5.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/nnine17_anv800.png,https://www.vinissimus.com/en/wine/numero-nueve/
Adega do Ricón Blanco 2021,2021,Adega do Ricón,17.15,0.75,White,White,Unknown,Blend,Conventional,Wines without GI,Wines without GI,12.5,,4.0,1.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/adrbl21_anv800.png,https://www.vinissimus.com/en/wine/adega-do-ricon-blanco/
Sacristía AB Manzanilla Saca 17 Enero 2020 (0.37 L),,Sacristía AB - Selección de Antonio Barbadillo Mateos,19.5,0.37,Dessert,Manzanilla sherry,Palomino Fino,Varietal,Conventional,Andalucía,Jerez-Manzanilla,15.0,,4.8,4.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/sacrs17_anv800.png,https://www.vinissimus.com/en/wine/sacristia-ab-manzanilla-p-rama-1-saca-37-5cl/
Cava La Taula Petita 2015,2015,Wineissocial,24.05,0.75,Sparkling,Cava,Macabeo,Varietal,Organic,Cataluña,DO Cava,12.0,,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/wsltp15_anv800.png,https://www.vinissimus.com/en/cava/cava-la-taula-petita/
Carratell Ranci del Montsant (0.5 L),,Celler Capçanes,13.4,0.5,Dessert,Vino rancio,Garnacha,Varietal,Conventional,Cataluña,Montsant,17.0,,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/carrara_anv800.png,https://www.vinissimus.com/en/wine/carratell-ranci-del-montsant/
Do Ferreiro Lourido 2020,2020,Gerardo Méndez,24.25,,White,White,Albariño,Varietal,Conventional,Galicia,Rías Baixas,13.5,,3.0,1.0,94+,94.5,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/dofel20_anv800.png,https://www.vinissimus.com/en/wine/do-ferreiro-lourido/
Faustino Art Collection Autor 2015,2015,Bodegas Faustino,16.5,0.75,Red,Red,Tempranillo,Varietal,Conventional,Euskadi,Rioja,13.5,,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/farat15_anv800.png,https://www.vinissimus.com/en/wine/faustino-art-collection-autor/
Michika 2018,2018,Esmeralda García,29.35,0.75,White,White,Verdejo,Varietal,Conventional,Castilla y León,Castile and León,13.5,,5.0,1.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/symka18_anv800_1638534264.png,https://www.vinissimus.com/en/wine/michika/
Yllera 7.5 Ice Revolution 2019,2019,Yllera,12.7,,Red,Red,Tempranillo,Varietal,Conventional,Wines without GI,Wines without GI,7.5,,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/yllir19_anv800.png,https://www.vinissimus.com/en/wine/yllera-7-5-ice-revolution/
Daterra Portela do Vento Tinto 2018,2018,Daterra Viticultores,20.6,0.75,Red,Red,Mencia,Blend,Conventional,Galicia,Ribeira Sacra,12.0,,0.0,0.0,91,91.0,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/dtpvt18_anv800.png,https://www.vinissimus.com/en/wine/daterra-portela-do-vento-tinto/
Daterra Portela do Vento Tinto 2018,2018,Daterra Viticultores,20.6,0.75,Red,Red,Garnacha Tintorera,Blend,Conventional,Galicia,Ribeira Sacra,12.0,,0.0,0.0,91,91.0,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/dtpvt18_anv800.png,https://www.vinissimus.com/en/wine/daterra-portela-do-vento-tinto/
Siós Cau del Gat 2018,2018,Costers del Sió,17.45,,Red,Red,Syrah,Blend,Conventional,Cataluña,Costers del Segre,13.5,,5.0,1.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/vsioc18_anv800.png,https://www.vinissimus.com/en/wine/sios-cau-del-gat/
Siós Cau del Gat 2018,2018,Costers del Sió,17.45,,Red,Red,Garnacha,Blend,Conventional,Cataluña,Costers del Segre,13.5,,5.0,1.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/vsioc18_anv800.png,https://www.vinissimus.com/en/wine/sios-cau-del-gat/
Villota Tinto Selección 2017,2017,Viña del Lentisco,33.6,0.75,Red,Red,Tempranillo,Blend,Conventional,La Rioja,Rioja,13.5,,0.0,0.0,90,90.0,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/vllsl17_anv800.png,https://www.vinissimus.com/en/wine/villota-tinto-seleccion/
Villota Tinto Selección 2017,2017,Viña del Lentisco,33.6,0.75,Red,Red,Graciano,Blend,Conventional,La Rioja,Rioja,13.5,,0.0,0.0,90,90.0,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/vllsl17_anv800.png,https://www.vinissimus.com/en/wine/villota-tinto-seleccion/
Villota Tinto Selección 2017,2017,Viña del Lentisco,33.6,0.75,Red,Red,Garnacha,Blend,Conventional,La Rioja,Rioja,13.5,,0.0,0.0,90,90.0,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/vllsl17_anv800.png,https://www.vinissimus.com/en/wine/villota-tinto-seleccion/
Villota Tinto Selección 2017,2017,Viña del Lentisco,33.6,0.75,Red,Red,Mazuelo,Blend,Conventional,La Rioja,Rioja,13.5,,0.0,0.0,90,90.0,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/vllsl17_anv800.png,https://www.vinissimus.com/en/wine/villota-tinto-seleccion/
Tágara Blanco Marmajuelo Sobre Lías 2019,2019,Bodegas Insulares de Tenerife,20.1,,White,White,Marmajuelo,Varietal,Conventional,Islas Canarias,Ycoden-Daute-Isora,13.5,,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/tabml19_anv800.png,https://www.vinissimus.com/en/wine/tagara-blanco-marmajuelo-sobre-lias/
Emilio Valerio Amburza 2014,2014,Emilio Valerio - Laderas de Montejurra,16.7,0.75,Red,Red,Cabernet Sauvignon,Blend,Conventional,Navarra,Navarre,13.5,,4.7,3.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/lmntj14_anv800.png,https://www.vinissimus.com/en/wine/emilio-valerio-amburza/
Emilio Valerio Amburza 2014,2014,Emilio Valerio - Laderas de Montejurra,16.7,0.75,Red,Red,Garnacha,Blend,Conventional,Navarra,Navarre,13.5,,4.7,3.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/lmntj14_anv800.png,https://www.vinissimus.com/en/wine/emilio-valerio-amburza/
Emilio Valerio Amburza 2014,2014,Emilio Valerio - Laderas de Montejurra,16.7,0.75,Red,Red,Tempranillo,Blend,Conventional,Navarra,Navarre,13.5,,4.7,3.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/lmntj14_anv800.png,https://www.vinissimus.com/en/wine/emilio-valerio-amburza/
Cava Delaflor Brut Nature 2016,2016,Wineissocial,12.9,0.75,Sparkling,Cava,Macabeo,Blend,Conventional,Cataluña,DO Cava,11.5,,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/cdlfl16_anv800.png,https://www.vinissimus.com/en/cava/cava-delaflor-brut-nature/
Cava Delaflor Brut Nature 2016,2016,Wineissocial,12.9,0.75,Sparkling,Cava,Xarel·lo,Blend,Conventional,Cataluña,DO Cava,11.5,,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/cdlfl16_anv800.png,https://www.vinissimus.com/en/cava/cava-delaflor-brut-nature/
Cava Delaflor Brut Nature 2016,2016,Wineissocial,12.9,0.75,Sparkling,Cava,Parellada,Blend,Conventional,Cataluña,DO Cava,11.5,,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/cdlfl16_anv800.png,https://www.vinissimus.com/en/cava/cava-delaflor-brut-nature/
Moltó Negre Brut,,Casa Rojo,23.6,0.75,Sparkling,Cava,Trepat,Varietal,Conventional,Cataluña,DO Cava,11.5,,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/moltonb_anv800.png,https://www.vinissimus.com/en/cava/molto-negre-brut/
Viña Somoza O Tesouro 2019,2019,Viña Somoza,31.75,,Red,Red,Brancellao,Varietal,Conventional,Galicia,Valdeorras,12.5,,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/tesou19_anv800.png,https://www.vinissimus.com/en/wine/vina-somoza-tesouro/
Javi Revert Micalet 2020,2020,Javi Revert Viticultor,28.7,0.75,White,White,Trapadell,Blend,Conventional,Comunidad Valenciana,Valencia,13.0,,4.3,3.0,95,95.0,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/jrmic20_anv800.png,https://www.vinissimus.com/en/wine/javi-revert-micalet/
Javi Revert Micalet 2020,2020,Javi Revert Viticultor,28.7,0.75,White,White,Tortosí,Blend,Conventional,Comunidad Valenciana,Valencia,13.0,,4.3,3.0,95,95.0,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/jrmic20_anv800.png,https://www.vinissimus.com/en/wine/javi-revert-micalet/
Javi Revert Micalet 2020,2020,Javi Revert Viticultor,28.7,0.75,White,White,Malvasia,Blend,Conventional,Comunidad Valenciana,Valencia,13.0,,4.3,3.0,95,95.0,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/jrmic20_anv800.png,https://www.vinissimus.com/en/wine/javi-revert-micalet/
Javi Revert Micalet 2020,2020,Javi Revert Viticultor,28.7,0.75,White,White,Merseguera,Blend,Conventional,Comunidad Valenciana,Valencia,13.0,,4.3,3.0,95,95.0,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/jrmic20_anv800.png,https://www.vinissimus.com/en/wine/javi-revert-micalet/
Molt Més Que Paraules 2013,2013,Més Que Paraules,27.25,0.75,Red,Red,Cabernet Sauvignon,Varietal,Conventional,Cataluña,Pla de Bages,14.5,,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/mmsqp13_anv800.png,https://www.vinissimus.com/en/wine/molt-mes-que-paraules/
Pricum Albarín Barrica 2018,2018,Bodegas Margón,19.1,0.75,White,White,Albarín,Varietal,Conventional,Castilla y León,Tierra de León,13.0,,3.5,2.0,92,92.0,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/prial18_anv800.png,https://www.vinissimus.com/en/wine/pricum-albarin-barrica/
Demencia 2013,2013,Demencia de Autor,34.75,0.75,Red,Red,Mencia,Varietal,Conventional,Castilla y León,Bierzo,15.0,,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/demen13_anv800.png,https://www.vinissimus.com/en/wine/demencia/
ADN Canals Brut Nature Gran Reserva 2014,2014,Canals & Munné,18.4,0.75,Sparkling,Cava,Macabeo,Blend,Conventional,Cataluña,DO Cava,12.0,,3.0,1.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/cmubn14_anv800.png,https://www.vinissimus.com/en/cava/adn-canals-brut-nature-gran-reserva/
ADN Canals Brut Nature Gran Reserva 2014,2014,Canals & Munné,18.4,0.75,Sparkling,Cava,Chardonnay,Blend,Conventional,Cataluña,DO Cava,12.0,,3.0,1.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/cmubn14_anv800.png,https://www.vinissimus.com/en/cava/adn-canals-brut-nature-gran-reserva/
ADN Canals Brut Nature Gran Reserva 2014,2014,Canals & Munné,18.4,0.75,Sparkling,Cava,Parellada,Blend,Conventional,Cataluña,DO Cava,12.0,,3.0,1.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/cmubn14_anv800.png,https://www.vinissimus.com/en/cava/adn-canals-brut-nature-gran-reserva/
Casa de Si Florecita Clarete Tinajas 2015,2015,Casa de Si,28.45,,Rosé,Clarete,Garnacha,Blend,Conventional,Aragón,Calatayud,13.0,,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/csfct15_anv800.png,https://www.vinissimus.com/en/wine/casa-de-si-florecita-clarete-tinajas-205/
Casa de Si Florecita Clarete Tinajas 2015,2015,Casa de Si,28.45,,Rosé,Clarete,White Grenache,Blend,Conventional,Aragón,Calatayud,13.0,,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/csfct15_anv800.png,https://www.vinissimus.com/en/wine/casa-de-si-florecita-clarete-tinajas-205/
Casa de Si Florecita Clarete Tinajas 2015,2015,Casa de Si,28.45,,Rosé,Clarete,Tinta de Toro,Blend,Conventional,Aragón,Calatayud,13.0,,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/csfct15_anv800.png,https://www.vinissimus.com/en/wine/casa-de-si-florecita-clarete-tinajas-205/
Can Bas La Romana 2017,2017,Can Bas,61.4,0.75,White,White,Chardonnay,Blend,Conventional,Cataluña,Penedès,13.5,,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/cbrom17_anv800.png,https://www.vinissimus.com/en/wine/can-bas-la-romana/
Can Bas La Romana 2017,2017,Can Bas,61.4,0.75,White,White,Xarel·lo,Blend,Conventional,Cataluña,Penedès,13.5,,0.0,0.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/cbrom17_anv800.png,https://www.vinissimus.com/en/wine/can-bas-la-romana/
Tamaral Verdejo 2021,2021,Bodegas y Viñedos Tamaral,12.4,0.75,White,White,Verdejo,Varietal,Conventional,Castilla y León,Rueda,13.0,,5.0,3.0,,,,https://cdn.vinissimus.com/img/unsafe/p500x/plain/local:///prfmtgrande/vi/tamvb21_anv800.png,https://www.vinissimus.com/en/wine/tamaral-verdejo/
